RefId,IsBadBuy
74020,0.026780130241574353
74021,0.025715801620941225
74022,0.04143926395176478
74023,0.0534381683706345
74024,0.0341626122953547
74025,0.025724172293410428
74026,0.11532090378342162
74027,0.0819662557302881
74028,0.1120279101706287
74029,0.043954094043097934
74030,0.04060466137638558
74031,0.0912795634735959
74032,0.019725148046629327
74033,0.0556357464350393
74034,0.030105728458651122
74035,0.09682108841021639
74036,0.03663911085609224
74037,0.49503823862396584
74038,0.03943243489164248
74039,0.022703228337709838
74040,0.030307690757941406
74041,0.021397444008224745
74042,0.00612459656916042
74043,0.0594331234214287
74044,0.018315733032379863
74045,0.00596883122631478
74046,0.15029034636697913
74047,0.08875763963089879
74048,0.008470601740734622
74049,0.042475962205645486
74050,0.09337185619176419
74051,0.01372128691204088
74052,0.026110624695063644
74053,0.004911642643394026
74054,0.014069577132183379
74055,0.11386717490482764
74056,0.012686135669682198
74057,0.04044517707887502
74058,0.048183662363929694
74059,0.010526766766957725
74060,0.03253211961568039
74061,0.030791080702632406
74062,0.02287309606274645
74063,0.3936235253508903
74064,0.02513802413364713
74065,0.011928075649778243
74066,0.03381845243887936
74067,0.03376582287079438
74068,0.1307948782853014
74069,0.01680364210143368
74070,0.043825134358435984
74071,0.013248699207237636
74072,0.06711676331806313
74073,0.003072476218505131
74074,0.1082012595809846
74075,0.011243109302773236
74076,0.033333305230423604
74077,0.3241898546459136
74078,0.016832297110805246
74079,0.012508361543897246
74080,0.012160278289408856
74081,0.016774289713803764
74082,0.007541516493730153
74083,0.0030107197897656303
74084,0.030296239007390022
74085,0.15060656817824933
74086,0.005973100173743986
74087,0.13793599739475668
74088,0.011077901834471581
74089,0.10290574053387053
74090,0.13997615342891984
74091,0.028381120208346492
74092,0.0030970312759095535
74093,0.2164445212794303
74094,0.0886882920668607
74095,0.012489842435333291
74096,0.47943305276303044
74097,0.023715969639739688
74098,0.03420521080796711
74099,0.018071912178589264
74100,0.0030063728793198264
74101,0.05988320443726689
74102,0.04551541996839079
74103,0.018325086911325214
74104,0.013423449738982712
74105,0.06509731521437506
74106,0.01601341224818832
74107,0.7824819646540001
74108,0.028095621387714764
74109,0.02205623926204245
74110,0.12137204139196703
74111,0.014749684806757736
74112,0.022117939339893842
74113,0.27921751005412965
74114,0.007086238619236667
74115,0.003332477386208855
74116,0.8668306115587983
74117,0.11439322486728123
74118,0.0593830483708714
74119,0.19291640642020916
74120,0.8723503174794103
74121,0.01124891876085766
74122,0.7952086324139215
74123,0.2862174768180332
74124,0.027343088879348228
74125,0.010924395444037888
74126,0.04392439720835561
74127,5.241839469129749e-4
74128,4.7841407794116993e-4
74129,0.012490746816229286
74130,4.955212577406496e-4
74131,0.06021139164747463
74132,0.01527950854027473
74133,0.0472924248102555
74134,0.00971532691940837
74135,0.045704160821996125
74136,0.007386699151098609
74137,0.039461225787675906
74138,0.10602880947929849
74139,0.039819472150859334
74140,0.013645481345795766
74141,0.775743137931799
74142,0.01610375637975364
74143,0.016614859968191554
74144,0.020472661783485262
74145,0.15064994170766544
74146,0.08849470250040176
74147,0.638469694534934
74148,0.29196149855299447
74149,0.24083379726566911
74150,0.0421870649211679
74151,0.46327132089225065
74152,0.03540802597453454
74153,0.004569558508083259
74154,0.03174944023070441
74155,0.012340342630500867
74156,0.321727414595516
74157,0.018696059115861405
74158,0.0426097778419583
74159,0.059284832291794376
74160,0.45334039382553826
74161,0.2311957843511969
74162,0.20626286224484233
74163,0.7300196674661481
74164,3.619508385733153e-5
74165,0.016156928829082946
74166,0.013480731313738921
74167,0.007116885629993153
74168,0.5599956560217795
74169,0.010636066720628565
74170,0.20689585437677335
74171,0.1601294306711243
74172,0.0012719590090343952
74173,0.025613883333979636
74174,0.6876247575143359
74175,0.0013783451522815522
74176,0.010627453398014622
